time,mult
00:01:00,0.046
00:02:00,0.046
00:03:00,0.046
00:04:00,0.046
00:05:00,0.046
00:06:00,0.046
00:07:00,0.046
00:08:00,0.046
00:09:00,0.046
00:10:00,0.046
00:11:00,0.046
00:12:00,0.046
00:13:00,0.046
00:14:00,0.046
00:15:00,0.046
00:16:00,0.046
00:17:00,0.046
00:18:00,0.046
00:19:00,0.046
00:20:00,0.046
00:21:00,0.046
00:22:00,0.046
00:23:00,0.046
00:24:00,0.046
00:25:00,0.046
00:26:00,0.046
00:27:00,0.046
00:28:00,0.046
00:29:00,0.046
00:30:00,0.046
00:31:00,0.046
00:32:00,0.046
00:33:00,0.046
00:34:00,0.046
00:35:00,0.046
00:36:00,0.046
00:37:00,0.046
00:38:00,0.046
00:39:00,0.046
00:40:00,0.046
00:41:00,0.046
00:42:00,0.046
00:43:00,0.046
00:44:00,0.046
00:45:00,0.046
00:46:00,0.046
00:47:00,0.046
00:48:00,0.046
00:49:00,0.046
00:50:00,0.046
00:51:00,0.046
00:52:00,0.046
00:53:00,0.046
00:54:00,0.046
00:55:00,0.046
00:56:00,0.046
00:57:00,0.046
00:58:00,0.046
00:59:00,0.046
01:00:00,0.046
01:01:00,0.046
01:02:00,0.046
01:03:00,0.046
01:04:00,0.046
01:05:00,0.046
01:06:00,0.046
01:07:00,0.046
01:08:00,0.046
01:09:00,0.046
01:10:00,0.046
01:11:00,0.046
01:12:00,0.046
01:13:00,0.046
01:14:00,0.046
01:15:00,0.046
01:16:00,0.046
01:17:00,0.046
01:18:00,0.046
01:19:00,0.046
01:20:00,0.046
01:21:00,0.046
01:22:00,0.046
01:23:00,0.046
01:24:00,0.046
01:25:00,0.046
01:26:00,0.046
01:27:00,0.046
01:28:00,0.046
01:29:00,0.154
01:30:00,0.154
01:31:00,0.154
01:32:00,0.154
01:33:00,0.154
01:34:00,0.154
01:35:00,0.154
01:36:00,0.154
01:37:00,0.154
01:38:00,0.154
01:39:00,0.154
01:40:00,0.154
01:41:00,0.154
01:42:00,0.154
01:43:00,0.154
01:44:00,0.154
01:45:00,0.154
01:46:00,0.154
01:47:00,0.046
01:48:00,0.046
01:49:00,0.046
01:50:00,0.046
01:51:00,0.046
01:52:00,0.046
01:53:00,0.046
01:54:00,0.046
01:55:00,0.046
01:56:00,0.046
01:57:00,0.046
01:58:00,0.046
01:59:00,0.046
02:00:00,0.046
02:01:00,0.046
02:02:00,0.046
02:03:00,0.046
02:04:00,0.046
02:05:00,0.046
02:06:00,0.046
02:07:00,0.046
02:08:00,0.046
02:09:00,0.046
02:10:00,0.046
02:11:00,0.046
02:12:00,0.046
02:13:00,0.046
02:14:00,0.046
02:15:00,0.046
02:16:00,0.046
02:17:00,0.046
02:18:00,0.046
02:19:00,0.046
02:20:00,0.046
02:21:00,0.046
02:22:00,0.046
02:23:00,0.046
02:24:00,0.046
02:25:00,0.046
02:26:00,0.046
02:27:00,0.046
02:28:00,0.154
02:29:00,0.154
02:30:00,0.154
02:31:00,0.154
02:32:00,0.154
02:33:00,0.154
02:34:00,0.154
02:35:00,0.154
02:36:00,0.154
02:37:00,0.154
02:38:00,0.154
02:39:00,0.154
02:40:00,0.154
02:41:00,0.154
02:42:00,0.154
02:43:00,0.154
02:44:00,0.154
02:45:00,0.154
02:46:00,0.046
02:47:00,0.046
02:48:00,0.046
02:49:00,0.046
02:50:00,0.046
02:51:00,0.046
02:52:00,0.046
02:53:00,0.046
02:54:00,0.046
02:55:00,0.046
02:56:00,0.046
02:57:00,0.046
02:58:00,0.046
02:59:00,0.046
03:00:00,0.046
03:01:00,0.046
03:02:00,0.046
03:03:00,0.046
03:04:00,0.046
03:05:00,0.046
03:06:00,0.046
03:07:00,0.046
03:08:00,0.046
03:09:00,0.046
03:10:00,0.046
03:11:00,0.046
03:12:00,0.046
03:13:00,0.046
03:14:00,0.046
03:15:00,0.046
03:16:00,0.046
03:17:00,0.046
03:18:00,0.046
03:19:00,0.046
03:20:00,0.046
03:21:00,0.046
03:22:00,0.046
03:23:00,0.046
03:24:00,0.046
03:25:00,0.046
03:26:00,0.046
03:27:00,0.046
03:28:00,0.046
03:29:00,0.046
03:30:00,0.046
03:31:00,0.046
03:32:00,0.046
03:33:00,0.046
03:34:00,0.046
03:35:00,0.046
03:36:00,0.046
03:37:00,0.046
03:38:00,0.046
03:39:00,0.046
03:40:00,0.046
03:41:00,0.046
03:42:00,0.046
03:43:00,0.046
03:44:00,0.046
03:45:00,0.046
03:46:00,0.046
03:47:00,0.046
03:48:00,0.046
03:49:00,0.046
03:50:00,0.046
03:51:00,0.046
03:52:00,0.046
03:53:00,0.046
03:54:00,0.046
03:55:00,0.046
03:56:00,0.046
03:57:00,0.046
03:58:00,0.046
03:59:00,0.046
04:00:00,0.046
04:01:00,0.046
04:02:00,0.046
04:03:00,0.046
04:04:00,0.046
04:05:00,0.046
04:06:00,0.046
04:07:00,0.046
04:08:00,0.046
04:09:00,0.046
04:10:00,0.046
04:11:00,0.046
04:12:00,0.046
04:13:00,0.046
04:14:00,0.046
04:15:00,0.046
04:16:00,0.046
04:17:00,0.046
04:18:00,0.046
04:19:00,0.046
04:20:00,0.046
04:21:00,0.046
04:22:00,0.046
04:23:00,0.046
04:24:00,0.046
04:25:00,0.046
04:26:00,0.046
04:27:00,0.046
04:28:00,0.046
04:29:00,0.046
04:30:00,0.046
04:31:00,0.046
04:32:00,0.046
04:33:00,0.046
04:34:00,0.046
04:35:00,0.046
04:36:00,0.046
04:37:00,0.046
04:38:00,0.046
04:39:00,0.046
04:40:00,0.046
04:41:00,0.046
04:42:00,0.046
04:43:00,0.046
04:44:00,0.046
04:45:00,0.154
04:46:00,0.154
04:47:00,0.154
04:48:00,0.154
04:49:00,0.154
04:50:00,0.154
04:51:00,0.154
04:52:00,0.154
04:53:00,0.154
04:54:00,0.154
04:55:00,0.154
04:56:00,0.154
04:57:00,0.154
